ID,Smiles,IC50 (nM),canonical_smiles,Molecular Weight,LogP,num_H_acceptors,num_H_Donors
50938904,CO[C@@H](Cc1ccc(OCCCOc2ccc(Oc3ccccc3)cc2)c(OC)c1)C(O)=O,1348.96,COc1cc(C[C@H](OC)C(=O)O)ccc1OCCCOc1ccc(Oc2ccccc2)cc1,452.50300000000016,4.9775000000000045,6,1
50386694,OC(=O)Cc1csc2cc(OCc3cc(on3)-c3ccc(cc3)C(F)(F)F)cc(Cl)c12,1350.0,O=C(O)Cc1csc2cc(OCc3cc(-c4ccc(C(F)(F)F)cc4)on3)cc(Cl)c12,467.85200000000003,6.434600000000002,5,1
50310845,CCOc1ccc(OCCCOc2ccc3CC[C@@](C)(Oc3c2)C(O)=O)c(Cl)c1,1380.0,CCOc1ccc(OCCCOc2ccc3c(c2)O[C@@](C)(C(=O)O)CC3)c(Cl)c1,420.88900000000024,4.754900000000004,5,1
50868805,Cc1oc(nc1CCOc1cccc(CC2=C(CCN(C2)c2nccc(n2)C(F)(F)F)C(O)=O)c1)-c1ccccc1,1384.0,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2=C(C(=O)O)CCN(c3nccc(C(F)(F)F)n3)C2)c1,564.5640000000002,5.914320000000004,7,1
50823505,Cc1oc(nc1CCOc1ccc(CC(C)(Oc2ccc(C)cc2)C(O)=O)cc1)-c1ccccc1,1396.0,Cc1ccc(OC(C)(Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)C(=O)O)cc1,471.55300000000017,6.044740000000006,5,1
50359268,CCc1ccc(OCCCOc2ccc(OC(C)(C)C(O)=O)cc2)c(c1)C(=O)c1ccccc1,1398.0,CCc1ccc(OCCCOc2ccc(OC(C)(C)C(=O)O)cc2)c(C(=O)c2ccccc2)c1,462.54200000000014,5.569900000000005,5,1
50244236,CCCc1cc(OC2CCCCC2)ccc1OCCCOc1cccc(c1)-c1sc(=O)[nH]c1O,1400.0,CCCc1cc(OC2CCCCC2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1,483.63000000000017,6.320900000000006,6,2
51185521,CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(O)=O,1400.0,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O,306.49,6.440700000000006,1,1
50856008,Cc1oc(nc1CCOc1cccc(CC2C(N(C2=O)c2ccc(Cl)cc2)C(O)=O)c1)-c1ccccc1,1400.0,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2C(=O)N(c3ccc(Cl)cc3)C2C(=O)O)c1,516.9810000000002,5.583620000000004,5,1
50374655,Cc1oc(nc1CCOc1ccc(CN(CC(O)=O)Cc2ccccc2)cc1)-c1ccccc1,1400.0,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CN(CC(=O)O)Cc2ccccc2)cc1,456.5420000000002,5.358320000000004,5,1
