ID,Smiles,IC50 (nM),canonical_smiles,Molecular Weight,LogP,num_H_acceptors,num_H_Donors
51455869,OC(=O)[C@@H]1CCCCN1Cc1ccc(CCc2cccc(c2Br)-c2ccccc2)cc1OCc1ccnc(c1)C#N,0.0,N#Cc1cc(COc2cc(CCc3cccc(-c4ccccc4)c3Br)ccc2CN2CCCC[C@H]2C(=O)O)ccn1,610.5520000000002,7.1860800000000085,5,1
51240354,OC(=O)[C@@H]1CCCCN1Cc1cc(Cl)c(CCc2cccc(c2Br)-c2ccccc2)cc1OCc1ccnc(c1)C#N,0.0,N#Cc1cc(COc2cc(CCc3cccc(-c4ccccc4)c3Br)c(Cl)cc2CN2CCCC[C@H]2C(=O)O)ccn1,644.997,7.839480000000009,5,1
1021612,OC[C@H](NCc1cc(Cl)c(OCc2cccc(c2Br)-c2ccccc2)cc1OCc1cccnc1)C(O)=O,0.0001,O=C(O)[C@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1cccnc1,597.893,5.857600000000004,6,3
1212892,COc1cc(ncc1CNCC1(O)CC1)C(=O)Nc1cccc(c1C)-c1cccc(NC(=O)c2cc(OC)c(CNCC3(O)CC3)cn2)c1C,0.032,COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CNCC5(O)CC5)cn4)c3C)c2C)ncc1CNCC1(O)CC1,680.806,4.5112400000000035,10,6
1212930,COc1cc(ncc1CN[C@H]1C[C@H](C1)C(O)=O)C(=O)Nc1cccc(c1C)-c1cccc(NC(=O)c2cc(OC)c(CN[C@H]3C[C@H](C3)C(O)=O)cn2)c1C,0.034,COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CN[C@H]5C[C@@H](C(=O)O)C5)cn4)c3C)c2C)ncc1CN[C@H]1C[C@@H](C(=O)O)C1,736.826,5.187840000000003,10,6
1212884,COc1cc(ncc1CN(C)CCO)C(=O)Nc1cccc(c1C)-c1cccc(NC(=O)c2cc(OC)c(CN(C)CCO)cn2)c1C,0.04,COc1cc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(OC)c(CN(C)CCO)cn4)c3C)c2C)ncc1CN(C)CCO,656.7840000000001,4.130440000000004,10,4
51455865,Cc1c(COc2cc(OCc3cccc(c3)C#N)c(CN[C@H](CCO)C(O)=O)cc2Cl)cccc1-c1cccc(COc2cc(OCc3cccnc3)c(CN[C@@H](CCO)C(O)=O)cc2Cl)c1,0.04,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@H](CCO)C(=O)O)cc2Cl)cccc1-c1cccc(COc2cc(OCc3cccnc3)c(CN[C@@H](CCO)C(=O)O)cc2Cl)c1,949.8849999999999,8.401900000000008,12,6
51404143,CS(=O)(=O)c1cncc(COc2nc(O[C@H]3CCc4c3cccc4-c3cccc4[C@H](CCc34)Oc3nc(OCc4cncc(c4)S(C)(=O)=O)c(CN4C[C@@H](O)C[C@H]4C(O)=O)cc3Cl)c(Cl)cc2CN2C[C@@H](O)C[C@H]2C(O)=O)c1,0.051,CS(=O)(=O)c1cncc(COc2nc(O[C@H]3CCc4c(-c5cccc6c5CC[C@@H]6Oc5nc(OCc6cncc(S(C)(=O)=O)c6)c(CN6C[C@@H](O)C[C@H]6C(=O)O)cc5Cl)cccc43)c(Cl)cc2CN2C[C@@H](O)C[C@H]2C(=O)O)c1,1146.0940000000003,6.377600000000006,18,4
51404142,C[C@@](CO)(NCc1cc(Cl)c(O[C@H]2CCc3c2cccc3-c2cccc3[C@H](CCc23)Oc2nc(OCc3cncc(c3)S(C)(=O)=O)c(CN[C@@](C)(CO)C(O)=O)cc2Cl)nc1OCc1cncc(c1)S(C)(=O)=O)C(O)=O,0.058,C[C@@](CO)(NCc1cc(Cl)c(O[C@H]2CCc3c(-c4cccc5c4CC[C@@H]5Oc4nc(OCc5cncc(S(C)(=O)=O)c5)c(CN[C@@](C)(CO)C(=O)O)cc4Cl)cccc32)nc1OCc1cncc(S(C)(=O)=O)c1)C(=O)O,1122.072,6.188400000000006,18,6
929417,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNCc2cnn(CCO)c2)c(OC)n1,0.06,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCc1cnn(CCO)c1,718.6459999999998,4.438400000000003,12,4
1243906,COc1nc(cnc1CN1CC(C)(O)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC(C)(O)C2)c(OC)n1,0.06,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C)(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(C)(O)C1,637.568,4.7248000000000046,10,2
1243907,COc1nc(cnc1CN1CC(C)(CO)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC(C)(CO)C2)c(OC)n1,0.06,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C)(CO)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(C)(CO)C1,665.622,5.220000000000006,10,2
929642,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC(F)(CO)C2)c(OC)n1,0.06,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(F)(CO)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,682.584,4.476000000000003,10,3
1244048,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC3(CC(O)C3)C2)c(OC)n1,0.06,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CC(O)C6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,690.632,4.916500000000004,10,3
1244045,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNCC2(O)CCS(=O)(=O)C2)c(OC)n1,0.06,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC5(O)CCS(=O)(=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,742.6859999999999,3.599000000000001,12,4
952282,COc1nc(N[C@H]2CCc3c2cccc3-c2cccc(c2Cl)-c2ccc(CNC[C@@H]3CCC(=O)N3)c(OCC#N)n2)c(cc1CN1CCC[C@@]1(C)C(O)=O)C(F)(F)F,0.064,COc1nc(N[C@H]2CCc3c(-c4cccc(-c5ccc(CNC[C@@H]6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CCC[C@@]1(C)C(=O)O,818.297,7.300480000000008,10,4
952283,COc1nc(N[C@H]2CCc3c2cccc3-c2cccc(c2Cl)-c2ccc(CNC[C@@H]3CCC(=O)N3)c(OCC#N)n2)c(cc1CN1CCC[C@]1(C)C(O)=O)C(F)(F)F,0.064,COc1nc(N[C@H]2CCc3c(-c4cccc(-c5ccc(CNC[C@@H]6CCC(=O)N6)c(OCC#N)n5)c4Cl)cccc32)c(C(F)(F)F)cc1CN1CCC[C@]1(C)C(=O)O,818.297,7.300480000000008,10,4
929952,COc1nc(cnc1CNC[C@H]1C[C@](C)(O)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC[C@@H]2CCC(=O)N2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5C[C@](C)(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,692.6479999999999,5.210400000000004,10,4
929956,COc1nc(cnc1CN1CC(C1)NS(N)(=O)=O)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC(C2)NS(N)(=O)=O)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(NS(N)(=O)=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(NS(N)(=O)=O)C1,765.7059999999998,1.5462000000000018,12,4
929957,CNS(=O)(=O)CCNCc1ncc(nc1OC)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC[C@@H]2CCC(=O)N2)c(OC)n1,0.064,CNS(=O)(=O)CCNCc1ncc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)nc1OC,715.6640000000001,3.598600000000002,11,4
929960,COc1nc(cnc1CNCCNS(C)(=O)=O)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNCCNS(C)(=O)=O)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCNS(C)(=O)=O)c(OC)n4)c3Cl)c2Cl)cnc1CNCCNS(C)(=O)=O,739.7079999999999,2.8692,12,4
929962,COc1nc(cnc1CNCCCS(N)(=O)=O)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC[C@@H]2CCC(=O)N2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCCS(N)(=O)=O,715.6639999999999,3.7280000000000006,11,4
929968,COc1nc(cnc1CN)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1ccc(C2=NCCN2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN)c(OC)n4)c3Cl)c2Cl)ccc1C1=NCCN1,535.4350000000003,5.005100000000004,8,2
929980,COc1nc(cnc1CN)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC3(C2)CCC(=O)N3)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CCC(=O)N6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN,606.5140000000001,4.514700000000002,9,2
929985,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN[C@H]2C[C@@](O)(CO)C2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5C[C@@](O)(CO)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,694.6199999999999,3.935200000000002,11,5
929989,COc1nc(cnc1CNC[C@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc2c(CN3CC4(C3)CN(C4)C(C)=O)cn(C)c2n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(C6)CN(C(C)=O)C7)cn(C)c5n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,740.6959999999999,5.107000000000005,10,2
929992,COc1nc(cnc1CN1CC2(C1)CNC(=O)C2)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc2c(CN3CC4(C3)CNC(=O)C4)cn(C)c2n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(CNC(=O)C7)C6)cn(C)c5n4)c3Cl)c2Cl)cnc1CN1CC2(CNC(=O)C2)C1,738.6799999999997,4.718500000000004,10,2
929993,CCn1cc(CN2CC3(C2)CN(C3)C(C)=O)c2ncc(nc12)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC3(C2)CN(C3)C(C)=O)c(OC)n1,0.064,CCn1cc(CN2CC3(C2)CN(C(C)=O)C3)c2ncc(-c3cccc(-c4cccc(-c5cnc(CN6CC7(C6)CN(C(C)=O)C7)c(OC)n5)c4Cl)c3Cl)nc21,780.7609999999997,5.885800000000007,10,0
929997,COc1nc(cnc1CN1CC2(C1)CN(C2)C(C)=O)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc2c(CN3CC4(C3)CN(C4)C(C)=O)cn(C)c2n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(C6)CN(C(C)=O)C7)cn(C)c5n4)c3Cl)c2Cl)cnc1CN1CC2(C1)CN(C(C)=O)C2,766.7339999999997,5.402900000000006,10,0
930002,COc1nc(ccc1CN1CC2(C1)CN(C2)C(C)=O)-c1cccc(c1Cl)-c1cccc(c1F)-c1cnc(CN2CC3(C2)CN(C3)C(C)=O)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(C5)CN(C(C)=O)C6)c(OC)n4)c3F)c2Cl)ccc1CN1CC2(C1)CN(C(C)=O)C2,726.2529999999998,5.010500000000005,9,0
930003,COc1nc(ccc1CN1CC2(C1)CCC(=O)N2)-c1cccc(c1Cl)-c1cccc(c1F)-c1cnc(CN2CC3(C2)CCC(=O)N3)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CCC(=O)N6)C5)c(OC)n4)c3F)c2Cl)ccc1CN1CC2(CCC(=O)N2)C1,698.1989999999998,4.611100000000002,9,2
930008,COc1nc(cnc1CNC[C@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC[C@@H]2CCC(=O)N2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,691.6199999999999,4.328000000000002,10,4
929892,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC[C@@H](C2)C(C)(C)O)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC[C@H](C(C)(C)O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,706.675,5.552600000000004,10,3
929898,COc1nc(ccc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC[C@@H](C2)C(O)=O)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC[C@H](C(=O)O)C5)c(OC)n4)c3Cl)c2Cl)ccc1CNC[C@@H]1CCC(=O)N1,691.616,5.471300000000005,9,3
929901,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC[C@H](O)[C@@H]2C)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC[C@H](O)[C@@H]5C)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,678.6209999999999,4.914900000000004,10,3
929907,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN(CCO)CCO)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN(CCO)CCO)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,682.6089999999999,3.7464000000000013,11,4
929913,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CCC(C2)N2CCNC2=O)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(N6CCNC6=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,732.6729999999999,4.559300000000002,10,3
929922,COc1nc(cnc1CN1CCC2(CCC(=O)N2)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CCC3(CCC(=O)N3)C2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC6(CCC(=O)N6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CCC2(CCC(=O)N2)C1,743.6959999999997,5.300600000000004,10,2
929932,COc1nc(cnc1CNCC1CN(C1)S(C)(=O)=O)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC[C@@H]2CCC(=O)N2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC1CN(S(C)(=O)=O)C1,741.7019999999999,3.940800000000002,11,3
929943,CNC(=O)C1CN(Cc2ncc(nc2OC)-c2cccc(c2Cl)-c2cccc(c2Cl)-c2cnc(CNC[C@@H]3CCC(=O)N3)c(OC)n2)C1,0.064,CNC(=O)C1CN(Cc2ncc(-c3cccc(-c4cccc(-c5cnc(CNC[C@@H]6CCC(=O)N6)c(OC)n5)c4Cl)c3Cl)nc2OC)C1,691.62,4.137600000000003,10,3
929824,COc1nc(cnc1CNCC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNCC[C@@H]2CCC(=O)N2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCC[C@@H]1CCC(=O)N1,719.6739999999999,5.108200000000003,10,4
929825,COc1nc(cnc1CNC[C@@H]1CNC(=O)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC[C@@H]2CCC(=O)N2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CNC(=O)C1,691.6199999999999,4.185500000000002,10,4
929831,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CCC(C2)c2cn[nH]c2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CCC(c6cn[nH]c6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,714.6579999999998,5.672400000000004,10,3
929837,COc1nc(cnc1CN1CC(C)(O)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC3(C2)CN(C3)C(C)=O)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(C5)CN(C(C)=O)C6)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(C)(O)C1,690.632,4.822300000000005,10,1
1244395,COc1nc(ccc1CN1CC2(C1)CCC(=O)N2)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(C2=NCCN2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(C5=NCCN5)c(OC)n4)c3Cl)c2Cl)ccc1CN1CC2(CCC(=O)N2)C1,644.5629999999999,5.010800000000004,9,2
1244396,COc1nc(ccc1CN1CC(C)(O)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(C2=NCCN2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(C5=NCCN5)c(OC)n4)c3Cl)c2Cl)ccc1CN1CC(C)(O)C1,605.5260000000001,5.113000000000006,9,2
1244397,COc1nc(ccc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(C2=NC[C@H](C)N2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(C5=NC[C@H](C)N5)c(OC)n4)c3Cl)c2Cl)ccc1CNC[C@@H]1CCC(=O)N1,646.5789999999998,5.303100000000004,9,3
1244399,COc1nc(ccc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(C2=NCCN2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(C5=NCCN5)c(OC)n4)c3Cl)c2Cl)ccc1CNC[C@@H]1CCC(=O)N1,632.552,4.914600000000004,9,3
1244400,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(C2=NC[C@H](C)N2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(C5=NC[C@H](C)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,647.5669999999999,4.698100000000003,10,3
1244209,COc1nc(cnc1CN1CC2(C1)CCC(=O)N2)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc2c(CN3CC4(C3)CCC(=O)N4)cn(C)c2c1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc5c(CN6CC7(CCC(=O)N7)C6)cn(C)c5c4)c3Cl)c2Cl)cnc1CN1CC2(CCC(=O)N2)C1,737.6919999999998,5.608500000000005,9,2
1244213,COc1nc(cnc1CNCCOC(N)=O)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNCCOC(N)=O)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCOC(N)=O)c(OC)n4)c3Cl)c2Cl)cnc1CNCCOC(N)=O,671.5419999999999,3.961400000000001,12,4
1244237,COc1nc(cnc1CN1CC(C1)C(C)(C)O)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC(C2)C(C)(C)O)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C(C)(C)O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC(C(C)(C)O)C1,693.6759999999999,5.997000000000007,10,2
1244239,COc1nc(cnc1CNC[C@@H]1CNC(=O)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC[C@@H]2CNC(=O)C2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CNC(=O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CNC(=O)C1,691.6199999999999,4.043000000000002,10,4
1244247,CNc1nc(cnc1CN1CC2(C1)CN(C2)C(C)=O)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC[C@@H]2CCC(=O)N2)c(OC)n1,0.064,CNc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC2(C1)CN(C(C)=O)C2,716.6739999999998,4.657000000000004,10,3
1244250,COc1nc(cnc1CN1CC2(C1)CN(C2)C(C)=O)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1ccc2c(CN3CC4(C3)CN(C4)C(C)=O)cn(C)c2n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4ccc5c(CN6CC7(C6)CN(C(C)=O)C7)cn(C)c5n4)c3Cl)c2Cl)cnc1CN1CC2(C1)CN(C(C)=O)C2,765.7459999999998,6.007900000000006,9,0
1244207,COc1nc(cnc1CN1CC(C)(O)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC[C@@H](CO)C2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC(C)(O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC[C@@H](CO)C1,651.5949999999999,4.972400000000005,10,2
1244112,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN[C@@H]2CC[C@H](O)C2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@@H]5CC[C@H](O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,678.6209999999999,4.962800000000004,10,4
1244126,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC3(C2)CS(=O)(=O)C3)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(C5)CS(=O)(=O)C6)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,724.6709999999999,4.190200000000002,11,2
1244127,COc1nc(cnc1CNC[C@@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN2CC3(C2)CNC(=O)C3)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC6(CNC(=O)C6)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,703.631,4.2817000000000025,10,3
1244129,COc1nc(cnc1CNCCn1ccccc1=O)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC[C@@H]2CCC(=O)N2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)cnc1CNCCn1ccccc1=O,715.6419999999999,4.911300000000003,11,3
1244034,COc1nc(cnc1CNC[C@H]1C[C@H](O)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CNC[C@@H]2CCC(=O)N2)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNC[C@H]5C[C@H](O)C5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@@H]1CCC(=O)N1,678.6209999999999,4.820300000000004,10,4
1243954,COc1nc(cnc1CNC[C@H]1CCC(=O)N1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN[C@H]2CC[C@@H](CC2)NC(C)=O)c(OC)n1,0.064,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5CC[C@H](NC(C)=O)CC5)c(OC)n4)c3Cl)c2Cl)cnc1CNC[C@H]1CCC(=O)N1,733.7009999999999,5.496700000000004,10,4
952268,COc1cc(N[C@H]2CCc3c2cccc3-c2cccc(c2Cl)-c2ccc(CNC[C@@H]3CCC(=O)N3)c(OC)n2)c(Cl)cc1CN1CC2(CCC1CC2)C(O)=O,0.065,COc1cc(N[C@H]2CCc3c(-c4cccc(-c5ccc(CNC[C@@H]6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)c(Cl)cc1CN1CC2(C(=O)O)CCC1CC2,784.7849999999997,8.036400000000008,8,4
952613,CNC(=O)[C@H](C)NCc1cc(c(O[C@H]2CCc3c2cccc3-c2cccc(c2Cl)-c2ccc(CNC[C@@H]3CCC(=O)N3)c(OC)n2)nc1OC)C(F)(F)F,0.065,CNC(=O)[C@H](C)NCc1cc(C(F)(F)F)c(O[C@H]2CCc3c(-c4cccc(-c5ccc(CNC[C@@H]6CCC(=O)N6)c(OC)n5)c4Cl)cccc32)nc1OC,767.2490000000001,6.158600000000006,9,4
952375,COc1nc(O[C@H]2CCc3c2cccc3-c2cccc(c2Cl)-c2ccc(CNC[C@@H]3CCC(=O)N3)c(OC)n2)c(Cl)cc1CN1CC2CCC(C2)(C1)C(O)=O,0.066,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Oc3nc(OC)c(CN4CC5CCC(C(=O)O)(C5)C4)cc3Cl)c2Cl)ccc1CNC[C@@H]1CCC(=O)N1,786.757,7.255800000000007,9,3
1244393,COc1nc(ccc1CNC[C@@H]1CNC(=O)C1)-c1cccc(c1Cl)-c1cccc(c1Cl)-c1cnc(CN[C@H]2C[C@H](C2)C(N)=O)c(OC)n1,0.066,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN[C@H]5C[C@@H](C(N)=O)C5)c(OC)n4)c3Cl)c2Cl)ccc1CNC[C@@H]1CNC(=O)C1,690.632,4.775800000000003,9,4
