ID,Smiles,IC50 (nM),canonical_smiles,Molecular Weight,LogP,num_H_acceptors,num_H_Donors
CHEMBL5179329,CC(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,143.0,CC(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,1598.792000000001,-6.276130000000017,23,24
CHEMBL5079917,CC(=O)NCCNc1nc(C)nc(OCc2cccc(-c3ccccc3)c2C)n1,5000.0,CC(=O)NCCNc1nc(C)nc(OCc2cccc(-c3ccccc3)c2C)n1,391.47500000000014,3.282440000000001,6,2
CHEMBL5093703,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN(C)CC(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.44,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN(C)CC(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,551.5990000000004,6.116300000000006,7,1
CHEMBL5079605,CC(=O)NCCNc1nc(OCc2cccc(C#N)c2)nc(OCc2cccc(-c3ccccc3)c2C)n1,5000.0,CC(=O)NCCNc1nc(OCc2cccc(C#N)c2)nc(OCc2cccc(-c3ccccc3)c2C)n1,508.5820000000003,4.424700000000003,8,2
CHEMBL5088075,CC(=O)NCCNCc1ccc(OCc2cccc(-c3ccccc3)c2C)c([N+](=O)[O-])c1,13.1,CC(=O)NCCNCc1ccc(OCc2cccc(-c3ccccc3)c2C)c([N+](=O)[O-])c1,433.5080000000002,4.374920000000003,5,2
CHEMBL4793691,Cc1c(COc2ccc(CN3CCCCC3C(=O)NCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Br)cccc1-c1ccccc1,200.0,Cc1c(COc2ccc(CN3CCCCC3C(=O)NCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Br)cccc1-c1ccccc1,905.847,5.800620000000004,9,4
CHEMBL4788990,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,200.0,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,1034.6109999999999,8.312500000000007,11,4
CHEMBL4791479,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,170.9,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,921.4950000000001,8.499400000000005,10,3
CHEMBL4780862,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,200.0,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,1050.566,6.913400000000006,13,4
CHEMBL4866214,Cc1c(C(=O)Nc2ccc(CNCCO)cc2)cccc1-c1ccc2c(c1)OCCO2,1000.0,Cc1c(C(=O)Nc2ccc(CNCCO)cc2)cccc1-c1ccc2c(c1)OCCO2,418.4930000000002,3.767420000000003,5,3
CHEMBL4876082,Cc1c(Nc2cc(-c3ccc(CNCCO)cc3)ccn2)cccc1-c1ccc2c(c1)OCCO2,1000.0,Cc1c(Nc2cc(-c3ccc(CNCCO)cc3)ccn2)cccc1-c1ccc2c(c1)OCCO2,467.56900000000024,5.320720000000005,6,3
CHEMBL4860662,Cc1c(-c2ccc3c(c2)OCCO3)cccc1N1CCN(c2cccc(CNCCO)c2)C1=O,1000.0,Cc1c(-c2ccc3c(c2)OCCO3)cccc1N1CCN(c2cccc(CNCCO)c2)C1=O,459.5460000000002,3.9617200000000024,5,2
CHEMBL4851254,Cc1c(-c2ccc3c(c2)OCCO3)cccc1N1CCN(c2ncc(CNCCO)s2)C1=O,1000.0,Cc1c(-c2ccc3c(c2)OCCO3)cccc1N1CCN(c2ncc(CNCCO)s2)C1=O,466.5630000000002,3.418220000000002,7,2
CHEMBL4866417,O=C(c1ccc(CNCCO)cc1)n1ccc2c(-c3cccc4c3ccn4C(=O)c3ccc(CNCCO)cc3)cccc21,309.0,O=C(c1ccc(CNCCO)cc1)n1ccc2c(-c3cccc4c3ccn4C(=O)c3ccc(CNCCO)cc3)cccc21,586.6920000000003,4.803800000000005,8,4
CHEMBL4870536,Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CN2CCCC[C@H]2C(=O)O)cc1Cl,2.99,Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CN2CCCC[C@H]2C(=O)O)cc1Cl,676.116,7.499700000000007,8,1
CHEMBL4845971,CC(=O)NCCNCc1cnc(C(=O)N2CCc3c(-c4ccccc4)cccc32)s1,53.2,CC(=O)NCCNCc1cnc(C(=O)N2CCc3c(-c4ccccc4)cccc32)s1,420.53800000000007,3.2387000000000015,5,2
CHEMBL4846175,O=C(c1cnc(CNCCO)s1)N1CCc2c(-c3ccccc3)cccc21,233.1,O=C(c1cnc(CNCCO)s1)N1CCc2c(-c3ccccc3)cccc21,379.48500000000007,3.0949000000000018,5,2
CHEMBL4863242,O=C(c1ncc(CN[C@H]2CC[C@H](O)CC2)s1)N1CCc2c(-c3ccccc3)cccc21,13.5,O=C(c1ncc(CN[C@H]2CC[C@H](O)CC2)s1)N1CCc2c(-c3ccccc3)cccc21,433.57700000000017,4.406100000000004,5,2
CHEMBL4855372,CC(=O)NCCNCc1cnc(C(=O)N2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)s1,18.6,CC(=O)NCCNCc1cnc(C(=O)N2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)s1,478.57400000000024,3.009900000000002,7,2
CHEMBL4743124,COc1cc(NCc2cccc(-c3ccccc3)c2C)ncc1CN[C@H](CO)C(=O)O,2632.0,COc1cc(NCc2cccc(-c3ccccc3)c2C)ncc1CN[C@H](CO)C(=O)O,421.4970000000002,3.2128200000000002,6,4
CHEMBL4745408,COc1cc(NCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,175.0,COc1cc(NCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,417.5530000000002,4.508420000000003,4,3
CHEMBL4457410,N#Cc1c(NC(=O)c2nc3c(s2)CNCC3)cccc1-c1ccc2c(c1)OCC2,100.0,N#Cc1c(NC(=O)c2nc3c(s2)CNCC3)cccc1-c1ccc2c(c1)OCC2,402.4790000000002,3.514680000000002,6,2
CHEMBL4575618,CC(=O)NCCNCc1cc(C)c(OCc2cccc(-c3cccc(COc4cc(OCc5cncc(C#N)c5)c(CNCCNC(C)=O)cc4C)c3C)c2C)cc1OCc1cncc(C#N)c1,3.0,CC(=O)NCCNCc1cc(C)c(OCc2cccc(-c3cccc(COc4cc(OCc5cncc(C#N)c5)c(CNCCNC(C)=O)cc4C)c3C)c2C)cc1OCc1cncc(C#N)c1,915.1079999999996,7.888040000000009,12,4
CHEMBL4092122,Cc1c(CO)cccc1-c1ccccc1,0.92,Cc1c(CO)cccc1-c1ccccc1,198.265,3.154320000000001,1,1
CHEMBL4441950,Cc1c(CO)cccc1-c1ccc2c(c1)OCCO2,0.92,Cc1c(CO)cccc1-c1ccc2c(c1)OCCO2,256.30099999999993,2.9255200000000015,3,1
CHEMBL4870224,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3cccc4c3CCN4CCCN3CCC(F)C3)c2C)cc1OCc1cccc(C#N)c1,202.0,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3cccc4c3CCN4CCCN3CCC(F)C3)c2C)cc1OCc1cccc(C#N)c1,724.3210000000001,7.367200000000008,7,2
CHEMBL4847450,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3cccc4c3CCN4CCCN3CCC(O)CC3)c2C)cc1OCc1cccnc1,79.0,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3cccc4c3CCN4CCCN3CCC(O)CC3)c2C)cc1OCc1cccnc1,712.3350000000002,6.303420000000008,8,3
CHEMBL4875804,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)cccc1-c1cccc2c1CCN2CCCN1CCC(O)CC1,12.0,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)cccc1-c1cccc2c1CCN2CCCN1CCC(O)CC1,740.3009999999995,5.484500000000006,10,4
CHEMBL5084057,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1ccc2nonc2c1.Cl,129.8,CC(=O)NCCNCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1ccc2nonc2c1,635.9459999999999,6.689400000000005,7,2
CHEMBL5172837,O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3cccc4[nH]ccc34)cccc21,635.2,O=C(c1ccc(CNCCO)cc1)N1CCc2c(-c3cccc4[nH]ccc34)cccc21,411.5050000000001,4.1197000000000035,3,3
CHEMBL5209536,CC(C)(CO)NCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1ccnc(C#N)c1,229.2,CC(C)(CO)NCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1ccnc(C#N)c1,532.6440000000002,5.262680000000005,6,2
CHEMBL5200124,N#Cc1cncc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CNC2CCOCC2)c1,378.4,N#Cc1cncc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CNC2CCOCC2)c1,544.6550000000001,5.670780000000006,6,1
CHEMBL5199681,N#Cc1cncc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CN2CC[C@@H](CO)C2)c1,132.1,N#Cc1cncc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CN2CC[C@@H](CO)C2)c1,544.6550000000002,5.216380000000006,6,1
CHEMBL5082112,O=C(O)C1CCN(Cc2ccc3onc(Nc4cccc(-c5ccccc5)c4Cl)c3c2)C1,451.8,O=C(O)C1CCN(Cc2ccc3onc(Nc4cccc(-c5ccccc5)c4Cl)c3c2)C1,447.9220000000002,5.798300000000004,5,2
CHEMBL5093624,CC(=O)NCCNCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)noc2c1,834.3,CC(=O)NCCNCc1ccc2c(Nc3cccc(-c4ccc5c(c4)OCCO5)c3Cl)noc2c1,492.9630000000003,4.888700000000004,7,3
CHEMBL5070574,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC(CO)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.8,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC(CO)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1,553.6150000000004,5.042700000000004,8,3
CHEMBL5083353,CC(=O)NCCNCc1ccc(NC(=O)c2cccc(-c3ccc(F)c(F)c3)c2Cl)nc1,1000.0,CC(=O)NCCNCc1ccc(NC(=O)c2cccc(-c3ccc(F)c(F)c3)c2Cl)nc1,458.89600000000013,4.158200000000003,4,3
CHEMBL5081535,O=C(Nc1ccc(CN2CC[C@H](C(=O)O)C2)cn1)c1cccc(-c2ccc3c(c2)OCCO3)c1,1000.0,O=C(Nc1ccc(CN2CC[C@H](C(=O)O)C2)cn1)c1cccc(-c2ccc3c(c2)OCCO3)c1,459.50200000000024,3.678600000000003,6,2
CHEMBL5074909,COc1ccc(-c2cccc(C(=O)Nc3ccc(CNCCNC(C)=O)cn3)c2Cl)cc1,1000.0,COc1ccc(-c2cccc(C(=O)Nc3ccc(CNCCNC(C)=O)cn3)c2Cl)cc1,452.9420000000001,3.888600000000002,5,3
CHEMBL4763142,Cc1cc(C(=O)Nc2cccc(-c3ccccc3)c2C)ncc1CN1CCCC[C@H]1C(=O)O,10.0,Cc1cc(C(=O)Nc2cccc(-c3ccccc3)c2C)ncc1CN1CCCC[C@H]1C(=O)O,443.54700000000037,5.056840000000005,4,2
CHEMBL5187363,Cc1c(/C=C/c2nc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,18.0,Cc1c(/C=C/c2nc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,528.5270000000003,4.942620000000003,6,3
CHEMBL5184371,CC(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,119.0,CC(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,1598.792000000001,-6.276130000000019,23,24
CHEMBL5076449,Cc1c(COc2ccc(CN3CCC[C@H]3C(=O)N[C@H](C(=O)O)[C@@H](C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,55.6,Cc1c(COc2ccc(CN3CCC[C@H]3C(=O)N[C@H](C(=O)O)[C@@H](C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,547.6080000000002,4.063820000000002,7,3
CHEMBL5077644,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@H](C(=O)O)[C@@H](C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,2.7,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@H](C(=O)O)[C@@H](C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,581.6250000000002,5.523500000000006,8,3
CHEMBL4798882,Cc1c(COc2ccc(CN3CCCCC3C(=O)N3CCN(C(=O)CCCC(=O)Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2Br)cccc1-c1ccccc1,200.0,Cc1c(COc2ccc(CN3CCCCC3C(=O)N3CCN(C(=O)CCCC(=O)Nc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2Br)cccc1-c1ccccc1,931.8849999999999,6.239020000000005,9,2
CHEMBL4791966,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,122.5,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCNC(=O)CCCC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Cl)cccc1-c1ccccc1,992.5300000000001,7.142200000000006,11,4
CHEMBL5074988,CC(=O)NCCNc1nc(Cl)nc(OCc2cccc(-c3ccccc3)c2C)n1,315.0,CC(=O)NCCNc1nc(Cl)nc(OCc2cccc(-c3ccccc3)c2C)n1,411.89300000000014,3.6274200000000025,6,2
CHEMBL4789841,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2ccccc2)cc1NCc1cccc(-c2ccccc2)c1C,2583.0,Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2ccccc2)cc1NCc1cccc(-c2ccccc2)c1C,510.6340000000002,5.696640000000004,5,4
CHEMBL5081726,OCCNCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1ccc2nonc2c1,30.8,OCCNCc1cc(Cl)c(OCc2cccc(-c3ccccc3)c2Br)cc1OCc1ccc2nonc2c1,594.893,6.545600000000005,7,2
CHEMBL5081339,Cc1c(-c2ccccc2)cccc1-c1nnc(Nc2cccc(CN[C@H](C)CO)c2)o1,70000.0,Cc1c(-c2ccccc2)cccc1-c1nnc(Nc2cccc(CN[C@H](C)CO)c2)o1,414.5090000000001,4.926020000000005,6,3
CHEMBL5196746,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)cccc1-c1cccc(OCCCN2CCC(O)CC2)c1,0.48,Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)cccc1-c1cccc(OCCCN2CCC(O)CC2)c1,715.2469999999997,5.500800000000005,10,4
CHEMBL4873275,Cc1c(NC(c2ccc(CNCCO)cc2)C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,1000.0,Cc1c(NC(c2ccc(CNCCO)cc2)C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,472.50700000000023,5.2306200000000045,5,3
CHEMBL4862148,Cc1c(-c2ccc(CNCCO)nc2)cccc1-c1cccc(-c2ccc(CNCCO)cn2)c1C,1000.0,Cc1c(-c2ccc(CNCCO)nc2)cccc1-c1cccc(-c2ccc(CNCCO)cn2)c1C,482.62800000000027,4.258240000000003,6,4
CHEMBL4867169,COc1cc(-c2cccc(-c3cccc(-c4ccc(CNC(O)CC(=O)O)c(OC)c4)c3C)c2C)ccc1CNC(O)CC(=O)O,4.01,COc1cc(-c2cccc(-c3cccc(-c4ccc(CNC(O)CC(=O)O)c(OC)c4)c3C)c2C)ccc1CNC(O)CC(=O)O,628.7220000000003,5.0870400000000044,8,6
CHEMBL5092891,Cc1c(COc2cc(OCc3ccc4nonc4c3)c(CN[C@H](CO)C(=O)O)cc2Cl)cccc1-c1ccccc1,16.6,Cc1c(COc2cc(OCc3ccc4nonc4c3)c(CN[C@H](CO)C(=O)O)cc2Cl)cccc1-c1ccccc1,574.0330000000002,5.544720000000004,8,3
CHEMBL5191926,CC(C)(CO)NCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cncc(C#N)c1,115.7,CC(C)(CO)NCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cncc(C#N)c1,532.6440000000002,5.262680000000005,6,2
CHEMBL5189268,N#Cc1cc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CNCCO)ccn1,104.5,N#Cc1cc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CNCCO)ccn1,504.59000000000015,4.484080000000004,6,2
CHEMBL5184588,CN(CCO)Cc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cncc(C#N)c1,60.1,CN(CCO)Cc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cncc(C#N)c1,518.6170000000002,4.826280000000004,6,1
CHEMBL5266819,Cc1c(C2=CCCCC2)cccc1-c1nc2c(s1)CNCC2,100.0,Cc1c(C2=CCCCC2)cccc1-c1nc2c(s1)CNCC2,310.4660000000001,4.721620000000004,3,1
CHEMBL5271819,Cc1c(COc2cc(OCc3ccc(OC(F)(F)F)cc3)c(N3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccccc1,56.58,Cc1c(COc2cc(OCc3ccc(OC(F)(F)F)cc3)c(N3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccccc1,626.0710000000003,8.815520000000003,5,1
CHEMBL5081766,Cc1c(COc2ccc(CNCC(C)(C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,46.7,Cc1c(COc2ccc(CNCC(C)(C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,420.50900000000007,5.009720000000004,5,2
CHEMBL5082152,Cc1c(COc2ccc(CNCCN(C)C)cc2[N+](=O)[O-])cccc1-c1ccccc1,37.7,Cc1c(COc2ccc(CNCCN(C)C)cc2[N+](=O)[O-])cccc1-c1ccccc1,419.5250000000001,4.800420000000004,5,1
CHEMBL5076672,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,13.0,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,567.5980000000003,5.135000000000004,8,3
CHEMBL5092459,Cc1c(COc2nc(N[C@@H](Cc3c[nH]cn3)C(=O)O)nc(OCc3cccc(C#N)c3)n2)cccc1-c1ccccc1,5000.0,Cc1c(COc2nc(N[C@@H](Cc3c[nH]cn3)C(=O)O)nc(OCc3cccc(C#N)c3)n2)cccc1-c1ccccc1,561.6020000000003,4.707600000000004,9,3
CHEMBL5085181,CC(=O)NCCNc1ncnc(OCc2cccc(-c3ccccc3)c2C)n1,115.0,CC(=O)NCCNc1ncnc(OCc2cccc(-c3ccccc3)c2C)n1,377.44800000000015,2.9740200000000003,6,2
CHEMBL5083609,CS(=O)(=O)c1ccc(-c2cccc(COc3cc(OCc4ccc5nonc5c4)c(CN[C@H](CO)C(=O)O)cc3Cl)c2Cl)cc1,1000.0,CS(=O)(=O)c1ccc(-c2cccc(COc3cc(OCc4ccc5nonc5c4)c(CN[C@H](CO)C(=O)O)cc3Cl)c2Cl)cc1,672.5430000000002,5.293200000000004,10,3
CHEMBL5077123,O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(F)c3)c2Br)cc1OCc1ccc2nonc2c1,8.2,O=C(O)[C@@H](CO)NCc1cc(Cl)c(OCc2cccc(-c3cccc(F)c3)c2Br)cc1OCc1ccc2nonc2c1,656.8919999999999,6.137900000000004,8,3
CHEMBL4868708,Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nc(-c4ccc(F)cc4)cs3)c2)cccc1-c1cccc(OCCCN2CCC(O)CC2)c1C,166.8,Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nc(-c4ccc(F)cc4)cs3)c2)cccc1-c1cccc(OCCCN2CCC(O)CC2)c1C,785.9789999999996,6.421940000000008,11,5
CHEMBL4865838,CS(=O)(=O)c1cncc(COc2nc(O[C@H]3CCc4c(-c5cccc6c5CC[C@@H]6Oc5nc(OCc6cncc(S(C)(=O)=O)c6)c(CN6C[C@@H](O)C[C@H]6C(=O)O)cc5Cl)cccc43)c(Cl)cc2CN2C[C@@H](O)C[C@H]2C(=O)O)c1,0.051,CS(=O)(=O)c1cncc(COc2nc(O[C@H]3CCc4c(-c5cccc6c5CC[C@@H]6Oc5nc(OCc6cncc(S(C)(=O)=O)c6)c(CN6C[C@@H](O)C[C@H]6C(=O)O)cc5Cl)cccc43)c(Cl)cc2CN2C[C@@H](O)C[C@H]2C(=O)O)c1,1146.0940000000003,6.377600000000006,18,4
CHEMBL4447172,CS(=O)(=O)NCCNCc1cc(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)c2nncn2c1,983.4,CS(=O)(=O)NCCNCc1cc(C(=O)Nc2cccc(-c3ccc4c(c3)OCCO4)c2C#N)c2nncn2c1,547.5970000000003,1.93028,10,3
CHEMBL4543102,Cc1c(NC(=O)c2cc(CN(C)CC(O)CO)cn3cnnc23)cccc1-c1ccc2c(c1)OCCO2,473.8,Cc1c(NC(=O)c2cc(CN(C)CC(O)CO)cn3cnnc23)cccc1-c1ccc2c(c1)OCCO2,503.55900000000025,2.5132200000000005,9,3
CHEMBL4648149,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC[C@@H](O)C3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,14.9,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC[C@@H](O)C3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,597.1110000000001,6.682900000000007,7,1
CHEMBL4638714,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@H](CO)C(=O)O)cc2Cl)cccc1-c1cccnc1,10.0,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@H](CO)C(=O)O)cc2Cl)cccc1-c1cccnc1,558.0340000000002,5.275200000000004,7,3
CHEMBL4649565,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3C[C@@H](O)C[C@H]3C(=O)O)cc2Cl)cccc1-c1ccncc1,100.0,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3C[C@@H](O)C[C@H]3C(=O)O)cc2Cl)cccc1-c1ccncc1,584.0720000000002,5.759900000000006,7,2
CHEMBL4471246,Cc1c(NC(=O)c2cc(CNCCS(N)(=O)=O)cn3cnnc23)cccc1-c1ccc2c(c1)OCCO2,3694.0,Cc1c(NC(=O)c2cc(CNCCS(N)(=O)=O)cn3cnnc23)cccc1-c1ccc2c(c1)OCCO2,522.5870000000002,2.106320000000001,9,3
CHEMBL4865166,O=C(c1ncc(CNC2CCOCC2)s1)N1CCc2c(-c3ccccc3)cccc21,14.7,O=C(c1ncc(CNC2CCOCC2)s1)N1CCc2c(-c3ccccc3)cccc21,419.5500000000001,4.281600000000004,5,1
CHEMBL4592968,COc1cc2oc(-c3cccc(-c4ccccc4)c3C)nc2cc1CNCCO,100.0,COc1cc2oc(-c3cccc(-c4ccccc4)c3C)nc2cc1CNCCO,388.4670000000002,4.560720000000005,5,2
CHEMBL5081511,CC(=O)NCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1,52.8,CC(=O)NCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1,359.47300000000007,3.949720000000003,3,2
CHEMBL5089922,COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN[C@@H](CO)C(=O)O,17.0,COc1nc(-c2cccc(-c3ccccc3)c2C)ccc1CN[C@@H](CO)C(=O)O,392.45500000000015,3.267720000000001,5,3
